"Tag_ID","Release_FK","Scan_date_time","Hex_tag_ID","Dec_tag_ID","Length","Notes","Release_date_time","Release_location","Capture_location","Capture_method","Species","Hatchery_status","Release_type","N_char"
31500,278,2024-03-18 10:57:00,"3D6.15346985D3","982.091073643987",49,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31501,278,2024-03-18 10:57:00,"3D6.1534698A53","982.091073645139",49,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31502,278,2024-03-18 10:58:00,"3D6.1534698A65","982.091073645157",50,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31503,278,2024-03-18 10:58:00,"3D6.15346985EB","982.091073644011",53,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31504,278,2024-03-18 10:58:00,"3D6.1534698622","982.091073644066",48,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31505,278,2024-03-18 10:59:00,"3D6.1534698A69","982.091073645161",49,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31506,278,2024-03-18 10:59:00,"3D6.15346985F4","982.09107364402",54,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
31507,278,2024-03-18 10:59:00,"3D6.1534698630","982.09107364408",50,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
31508,278,2024-03-18 10:59:00,"3D6.15346985B8","982.09107364396",51,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
31509,278,2024-03-18 11:07:00,"3D6.15346985C5","982.091073643973",60,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31510,278,2024-03-18 11:08:00,"3D6.1534698A3D","982.091073645117",57,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31511,278,2024-03-18 11:08:00,"3D6.15346985DE","982.091073643998",57,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31512,278,2024-03-18 11:09:00,"3D6.15346985EC","982.091073644012",57,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31513,278,2024-03-18 11:09:00,"3D6.15346985F9","982.091073644025",61,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31514,278,2024-03-18 11:10:00,"3D6.15346985CF","982.091073643983",58,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31515,278,2024-03-18 11:11:00,"3D6.1534698A23","982.091073645091",55,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31516,278,2024-03-18 11:11:00,"3D6.15346985FC","982.091073644028",58,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31517,278,2024-03-18 11:11:00,"3D6.1534698A21","982.091073645089",55,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31518,278,2024-03-18 11:11:00,"3D6.1534698A36","982.09107364511",59,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
31519,278,2024-03-18 11:12:00,"3D6.15346985D1","982.091073643985",56,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31520,278,2024-03-18 11:12:00,"3D6.1534698A4A","982.09107364513",54,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
31521,278,2024-03-18 11:12:00,"3D6.15346985D0","982.091073643984",57,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31522,278,2024-03-18 11:13:00,"3D6.1534698A63","982.091073645155",50,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31523,278,2024-03-18 11:13:00,"3D6.15346985F2","982.091073644018",59,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31524,278,2024-03-18 11:14:00,"3D6.1534698612","982.09107364405",60,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
31525,278,2024-03-18 11:14:00,"3D6.1534698A38","982.091073645112",57,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31526,278,2024-03-18 11:14:00,"3D6.1534698A4E","982.091073645134",55,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31527,278,2024-03-18 11:14:00,"3D6.15346985DA","982.091073643994",56,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31528,278,2024-03-18 11:15:00,"3D6.1534698A44","982.091073645124",57,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31529,278,2024-03-18 11:15:00,"3D6.15346985BE","982.091073643966",60,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31530,278,2024-03-18 11:15:00,"3D6.1534698A5D","982.091073645149",54,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31531,278,2024-03-18 11:15:00,"3D6.153469862C","982.091073644076",52,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31532,278,2024-03-18 11:16:00,"3D6.15346985DF","982.091073643999",58,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31533,278,2024-03-18 11:16:00,"3D6.1534698A2F","982.091073645103",53,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31534,278,2024-03-18 11:16:00,"3D6.153469861F","982.091073644063",53,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31535,278,2024-03-18 11:17:00,"3D6.1534698634","982.091073644084",55,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31536,278,2024-03-18 11:17:00,"3D6.15346985C4","982.091073643972",61,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31537,278,2024-03-18 11:17:00,"3D6.1534698631","982.091073644081",56,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31538,278,2024-03-18 11:18:00,"3D6.15346985E4","982.091073644004",58,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31539,278,2024-03-18 11:18:00,"3D6.1534698A24","982.091073645092",54,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31540,278,2024-03-18 11:19:00,"3D6.15346985D4","982.091073643988",56,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31541,278,2024-03-18 11:19:00,"3D6.1534698A5A","982.091073645146",48,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31542,278,2024-03-18 11:19:00,"3D6.15346985CE","982.091073643982",55,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31543,278,2024-03-18 11:19:00,"3D6.1534698A29","982.091073645097",54,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31544,278,2024-03-18 11:20:00,"3D6.15346985F0","982.091073644016",55,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31545,278,2024-03-18 11:20:00,"3D6.1534698A5E","982.09107364515",55,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
31546,278,2024-03-18 11:20:00,"3D6.1534698605","982.091073644037",54,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31547,278,2024-03-18 11:20:00,"3D6.1534698A4B","982.091073645131",50,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31548,278,2024-03-18 11:21:00,"3D6.1534698A4F","982.091073645135",58,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31549,278,2024-03-18 11:21:00,"3D6.15346985CC","982.09107364398",54,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
31550,278,2024-03-18 11:21:00,"3D6.1534698A61","982.091073645153",56,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31551,278,2024-03-18 11:22:00,"3D6.15346985D9","982.091073643993",53,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31552,278,2024-03-18 11:22:00,"3D6.1534698A2E","982.091073645102",50,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31553,278,2024-03-18 11:22:00,"3D6.1534698A48","982.091073645128",49,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31554,278,2024-03-18 11:22:00,"3D6.15346985C3","982.091073643971",55,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31555,278,2024-03-18 11:23:00,"3D6.1534698A33","982.091073645107",54,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31556,278,2024-03-18 11:23:00,"3D6.15346985D7","982.091073643991",53,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31557,278,2024-03-18 11:23:00,"3D6.15346985CA","982.091073643978",54,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31558,278,2024-03-18 11:24:00,"3D6.153469A225","982.091073651237",52,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31559,278,2024-03-18 11:24:00,"3D6.15346985B9","982.091073643961",54,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31560,278,2024-03-18 11:24:00,"3D6.153469A220","982.091073651232",50,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31561,278,2024-03-18 11:25:00,"3D6.153469A240","982.091073651264",49,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31562,278,2024-03-18 11:25:00,"3D6.15346985E2","982.091073644002",53,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31563,278,2024-03-18 11:26:00,"3D6.15346985CB","982.091073643979",50,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31564,278,2024-03-18 11:26:00,"3D6.153469A237","982.091073651255",53,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31565,278,2024-03-18 11:26:00,"3D6.153469A217","982.091073651223",47,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31566,278,2024-03-18 11:27:00,"3D6.15346985BB","982.091073643963",54,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31567,278,2024-03-18 11:27:00,"3D6.153469A216","982.091073651222",55,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31568,278,2024-03-18 11:27:00,"3D6.15346985E3","982.091073644003",50,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31569,278,2024-03-18 11:27:00,"3D6.153469A1E6","982.091073651174",51,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31570,278,2024-03-18 11:28:00,"3D6.153469A221","982.091073651233",50,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31571,278,2024-03-18 11:28:00,"3D6.153469A465","982.091073651813",51,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31572,278,2024-03-18 11:29:00,"3D6.153469A22D","982.091073651245",45,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31573,278,2024-03-18 11:29:00,"3D6.153469A45B","982.091073651803",49,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31574,278,2024-03-18 11:35:00,"3D6.153469A201","982.091073651201",55,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31575,278,2024-03-18 11:36:00,"3D6.153469A21E","982.09107365123",51,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
31576,278,2024-03-18 11:36:00,"3D6.153469A445","982.091073651781",61,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31577,278,2024-03-18 11:37:00,"3D6.153469A235","982.091073651253",56,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31578,278,2024-03-18 11:37:00,"3D6.153469A4A8","982.09107365188",60,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
31579,278,2024-03-18 11:37:00,"3D6.153469A204","982.091073651204",57,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31580,278,2024-03-18 11:38:00,"3D6.153469A20B","982.091073651211",55,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31581,278,2024-03-18 11:38:00,"3D6.153469A46E","982.091073651822",56,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31582,278,2024-03-18 11:38:00,"3D6.153469A226","982.091073651238",57,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31583,278,2024-03-18 11:39:00,"3D6.153469A49E","982.09107365187",60,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
31584,278,2024-03-18 11:39:00,"3D6.153469A218","982.091073651224",53,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31585,278,2024-03-18 11:39:00,"3D6.153469A46D","982.091073651821",57,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31586,278,2024-03-18 11:39:00,"3D6.153469A20A","982.09107365121",58,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
31587,278,2024-03-18 11:40:00,"3D6.153469A239","982.091073651257",49,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31588,278,2024-03-18 11:40:00,"3D6.153469A222","982.091073651234",55,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31589,278,2024-03-18 11:40:00,"3D6.153469A4A3","982.091073651875",62,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31590,278,2024-03-18 11:40:00,"3D6.153469A1EA","982.091073651178",55,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31591,278,2024-03-18 11:41:00,"3D6.153469A453","982.091073651795",54,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31592,278,2024-03-18 11:41:00,"3D6.153469A23E","982.091073651262",54,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31593,278,2024-03-18 11:41:00,"3D6.153469A493","982.091073651859",57,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31594,278,2024-03-18 11:42:00,"3D6.153469A233","982.091073651251",52,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31595,278,2024-03-18 11:42:00,"3D6.153469A1E7","982.091073651175",55,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31596,278,2024-03-18 11:42:00,"3D6.153469A449","982.091073651785",53,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31597,278,2024-03-18 11:43:00,"3D6.153469A229","982.091073651241",53,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31598,278,2024-03-18 11:43:00,"3D6.153469A48A","982.09107365185",58,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",15
31599,278,2024-03-18 11:43:00,"3D6.153469A1F1","982.091073651185",60,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31600,278,2024-03-18 11:44:00,"3D6.153469A498","982.091073651864",56,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31601,278,2024-03-18 11:44:00,"3D6.153469A200","982.0910736512",55,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",14
31602,278,2024-03-18 11:44:00,"3D6.153469A477","982.091073651831",53,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31603,278,2024-03-18 11:45:00,"3D6.153469A1FF","982.091073651199",57,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
31604,278,2024-03-18 11:45:00,"3D6.153469A448","982.091073651784",57,NA,2024-03-20 19:40:00,"WDFW Screw Trap","Soos Creek Hatchery","Hatchery","Chinook","Hatchery origin","Experimental",16
